Killing Them Softly,16513902,120808260,76000540,5428610,14,8151,575,6,8,1,41758665
A Most Wanted Man,16013636,61428621.74,30979755,3442195,9,4006,436,1,0,0,33687197
U2 3D,18277026,620746.375,14333238,2388873,6,1853,269,0,0,0,27696813
Highlander: Endgame,36667436,100802096.1,1379859,106143,13,230,17,1,26,5,23237779
One Day,16860694,185324708.9,441936836,10044019,44,37787,841,104,725,159,66756470
Whip It,17678640,144346394.8,84496680,4694260,18,16070,882,36,101,13,19603296
Knockaround Guys,21401227,65483822.9,56559276,2976804,19,6547,344,1,0,0,17120982
The Man with the Iron Fists,16513902,141366951.7,13546960,1935280,7,2897,377,1,0,0,17183865
Raise Your Voice,20049285,66855582.24,15631600,625264,25,3146,125,98,371,216,19872202
Black Snake Moan,18788783,132321430,69372070,4080710,17,23671,1350,3,1,2,13658000
Dark Blue,21064200,110708536.2,694088,86761,8,172,20,71,619,166,12971994
A Mighty Heart,19495495,110995569.2,2832760,283276,10,80,8,1,0,0,23064232
Whatever It Takes,22000462,140551622.4,3583580,179179,20,564,28,120,91055,16398,14523407
Boat Trip,28085600,91346440.39,8690360,1241480,7,1062,138,78,255,53,12057676
In Bruges,17607925,107765938.1,10603290,706886,15,1547,99,13,24,3,40537885
The Rocker,17607925,137066229.7,9675920,967592,10,1168,107,1,0,0,10286421
Post Grad,17678640,141483479.9,58515741,6501749,9,12232,1298,116,384,116,7549068
Promised Land,16513902,273624963,7904580,1317430,6,1664,253,104,551,537,8960210
Whatever Works,17678640,49643510.76,19917051,948431,21,2234,104,54,99,5,41365442
The In Crowd,22000462,63411675.37,3817440,119295,32,357,11,2,4,1,7652491
The Three Burials of Melquiades Estrada,19390024,75658282.27,2247905,204355,11,233,20,0,0,0,15558748
Kiss Kiss Bang Bang,19390024,63395185.37,18330588,1527549,12,6588,538,20,111,29,20404960
Mulholland Drive,21401227,38122351.64,21542670,2154267,10,3384,319,26,103,15,28702383
Never Let Me Go,17400236,109657798,530295516,14730431,36,41621,1141,11,38,2,10968218
Transsiberian,17607925,118251483.2,9992250,666150,15,1631,107,17,9,1,6956786
Funny Games,18277026,41763087.52,44638128,4959792,9,8095,869,25,55,9,9673265
Banlieue 13,16039428,26379811.74,61192940,3059647,20,5180,258,3,1,0,12810332
刺客聶隱娘,15997638,90744367.55,4957302,354093,14,501,35,0,0,0,674612
Ong Bak 2,9977824,137313324,8486360,1060795,8,2320,272,0,0,0,10490406
Centurion,13920189,125241576.4,64940722,5903702,11,7714,699,103,5211,392,7905262
The Midnight Meat Train,17607925,262612692.1,4283199,475911,9,1037,105,1,0,0,4147520
All The Queen's Men,21401227,114801398.7,1039024,74216,14,114,8,2,9,1,32815
The Good Night,18277026,188423574.4,6143004,511917,12,442,36,0,0,0,24832
Khumba,21693139,170971923.9,16238662,1476242,11,3463,312,5,11,2,29488975
Magic Mike XXL,15784336,81792175.74,214562712,10217272,21,41865,1956,11,4,1,130661305
Elle s'appelait Sarah,11600157,48636433.96,21348860,821110,26,1710,64,0,0,0,20314087
Manderlay,18355890,110695073.3,1613048,201631,8,257,29,0,0,0,872445
Slumdog Millionaire,17607925,97901120.16,222468239,13086367,17,24246,1378,10,11,1,443614709
My Bloody Valentine,17678640,72955499.44,23609873,3372839,7,5865,814,28,98,30,118723520
Stomp the Yard,15840090,118894390.8,61156186,4704322,13,6161,469,8,15,6,92007920
The Iron Lady,14612601,89987508.33,16766455,882445,19,3422,174,12,52,8,129216647
All About the Benjamins,19659920,110695102.7,3583130,358313,10,2730,260,54,1639,329,35785170
A Perfect Getaway,16500064,129158635.8,2132792,266599,8,589,73,0,0,0,26933570
Our Family Wedding,16240220,86996158.97,30194325,2012955,15,3534,232,1,0,0,24834809
I Think I Love My Wife,13403153,200390209.7,3175056,529176,6,545,89,1,0,0,16079208
Jason X,15694233,15178277.12,60290945,4637765,13,25933,1926,13,16,2,24185952
Head Over Heels,19974479,48664119.78,24387156,677421,36,1667,46,36,191,20,14873097
Fun Size,15412975,127762909.8,249804860,12490243,20,54437,2626,29,244,30,12569680
Le scaphandre et le papillon,17058558,69303410.77,9450585,210013,45,361,8,0,0,0,24098439
Little Children,32567224,112420933.1,15469040,1546904,10,1864,177,5,0,2,18565395
Gossip,20533764,87636527.5,4540900,181636,25,661,26,104,485,186,7493093
Margaret,15736648,83427326.08,2440872,348696,7,491,68,71,63,19,52263
Flipped,16240220,152111750.7,247933952,4427392,56,46058,815,87,187,40,2036074
Brokeback Mountain,18097356,134441574.1,34601686,2471549,14,11718,828,78,1006,255,230151523
Far from Heaven,18957780,125318948.3,1904028,158669,12,303,25,2,3,1,40763319
Hot Tub Time Machine 2,14931129,80479505.01,64953765,4330251,15,12120,769,1,0,0,13133689
Quills,19800415,111662863.2,18210840,910542,20,1312,65,18,16,35,10356169
Seven Psychopaths,16513902,133522948.3,68722776,1908966,36,8640,234,7,10,1,21382488
Der Untergang,24513258,31750303.24,25229853,1484109,17,5019,294,5,3,1,123210756
Mar adentro,17116743,21653473.53,19604844,1089158,18,1476,78,14,15,4,51506909
Under the Skin,14198757,13784347.67,8163621,907069,9,1943,198,91,2327,399,5743825
The Last Godfather,15544211,103281621.6,282023,282023,1,545,341,0,0,0,19372263
Justin Bieber: Never Say Never,14612601,117757033.7,17391294,17391294,1,49948,31694,0,0,0,110653310
Black Swan,15080205,87271305.32,536557777,28239883,19,52219,2643,107,209,45,380257487
Save the Last Dance,18547730,35767830.17,113643288,10331208,11,25792,2243,10,24,7,129888722
Miracles from Heaven,16845160,110446082.2,341223624,16248744,21,92026,4350,16,11,1,81067335
"Dude, Where’s My Car?",19067067,106324173.5,28941735,1929449,15,11338,719,17,7,0,107333979
St. Vincent,13878484,96082387.09,133400254,5130779,26,11858,455,111,138,50,58542900
About Last Night,13344697,83753524.81,231179620,8256415,28,24379,847,104,10604,712,52314076
The Shallows,17897983,52447299.42,210264616,26283077,8,88660,10361,5,7,0,125391961
The Butterfly Effect,17376047,122808290.4,63977280,3198864,20,8602,420,28,53,6,128396769
No Good Deed,14092000,111438320.7,54745080,4211160,13,7737,555,7,11,2,57468045
The Mist,21932432,74280371.39,107601550,7685825,14,36244,2569,25,59,26,69569905
Ex Machina,15997638,111888076.1,307170924,25597577,12,85755,6885,32,68,16,39321570
Earth to Echo,13878484,147112906,30780449,4397207,7,12653,1619,6,51,0,48361181
Crazy/Beautiful,18547730,55361460.55,8457394,384427,22,707,31,5,1,0,24153600
Letters from Iwo Jima,23799125,185435166.2,64396827,2077317,31,4613,147,0,0,0,86019093
The Astronaut Farmer,16283612,97361520.09,1257864,157233,8,480,55,0,0,0,13942391
Room,6399055,97198357.93,973025530,25605935,38,121134,3141,91,222,60,37756301
21 & Over,14100540,171581236.1,3658080930,104516598,35,1591557,44886,3,0,0,52134765
"Paris, je t'aime",16283612,72954193.32,17186546,661021,26,1068,41,113,2274,706,6084268
Admission,14100540,81798195.95,11922240,993520,12,1231,100,118,143,67,19523825
Chloe,17678640,102339817,28669259,1686427,17,5879,337,79,989,195,9970114
Find Me Guilty,16283612,77216693.8,2077680,207768,10,372,36,0,0,0,3302613
The Perks of Being a Wallflower,14312048,118647752.6,693223426,11181023,62,72722,1172,22,48,9,36770955
Infamous,16283612,188352835.9,15161728,489088,31,2641,84,81,234,70,1442139
The Vatican Tapes,13864620,134529873.3,23051958,3841993,6,7343,1165,1,0,0,1903466
Attack the Block,16130661,97661002.18,27995124,1646772,17,12730,725,18,48,17,4456486
In the Land of Blood and Honey,11240463,31533335.87,190991,190991,1,691,634,0,0,0,341572
The Call,14100540,93943090.52,24949089,2268099,11,11448,957,52,181,42,74377506
I Love You Phillip Morris,15321488,80414792.98,12919000,1291900,10,3861,356,0,0,0,12554233
Antwone Fisher,17553500,121272796,2578296,184164,14,301,21,1,1,0,32814634
Sorority Row,14732200,26357636.71,10276528,642283,16,1908,115,4,48,0,32064480
Lars and the Real Girl,14621621,60106376.44,29363688,1087544,27,3902,141,7,24,3,13760972
The Boy in the Striped Pyjamas,14673271,57224087.03,28688532,2390711,12,18989,1519,4,12,3,23966221
Dancer in the Dark,18773727,37055234.38,26820200,1072808,25,2813,110,4,20,3,58714654
Solitary Man,17678640,95690070.83,966192,322064,3,215,61,3,2,0,5922087
Machete,23200315,101410328.3,25131386,3590198,7,5484,698,96,210,86,36340856
Casino Jack,14500197,67341250.75,1979456,123716,16,220,13,0,0,0,1257089
The Perfect Game,14500197,105763128.9,11477596,441446,26,1419,53,1,0,0,4499693
Ernest et Célestine,13779920,132328040.2,67089460,780110,86,7323,85,2,11,0,8927592
Think Like a Man,13211122,89976740.85,60771171,20257057,3,68944,17398,7,4,0,105766595
Barbershop,16851360,120489429.6,164934504,7854024,21,45101,2062,119,1732,122,106418644
Act of Valor,13211122,72320531.56,499825692,27768094,18,83687,4612,4,3,3,89475366
Step Up,15031027,38374510.66,60236012,15059003,4,30229,6108,118,918,208,143038815
Harold & Kumar Escape from Guantanamo Bay,14086340,91988401.2,6629028,236751,28,1872,65,0,0,0,51054911
Chronicle,16513902,68691494.34,463237992,16544214,28,50867,1770,54,136,26,159634385
Crossroads,16851360,131509410.3,63832230,1519815,42,1452,34,95,316,117,85859125
Project X,13211122,79004886.7,170404630,7745665,22,34182,1507,91,857,571,110092680
One Hour Photo,16851360,140173581.8,32320377,1197051,27,2924,106,8,26,4,73336144
Quarantine,14086340,149879787.6,2850792,407256,7,1082,141,84,200,62,47958611
The Eye,14086340,150724982.9,43170330,4317033,10,14960,1479,27,14,5,66099877
Johnson Family Vacation,16039428,120699978.1,3656576,261184,14,367,26,0,0,0,41675134
How High,17120982,71967127.13,45041457,2370603,19,5286,269,44,67,7,44450969
Frida,16851360,150842031.2,158754441,5121111,31,47714,1494,115,977,260,79058821
Katy Perry: Part of Me,13211122,51800757.56,121634730,8108982,15,41380,2744,0,0,0,36029983
The Fault in Our Stars,12810909,95606894.53,3040113573,44059617,69,465511,6717,40,28,3,327923857
Philomena,13015883,76075868.41,28625501,1683853,17,4184,243,16,34,10,108606561
Aquamarine,15031027,110144820.1,7039081,1005583,7,4771,666,106,257,125,28818047
Paper Towns,12798111,78776489.96,1630171101,28599493,57,227411,3957,9,10,3,91199656
Nebraska,13015883,54859033.2,12091500,1007625,12,2413,192,120,8088,1111,19149523
Max Keeble's Big Move,17120982,49561213.07,6373263,490251,13,80,6,1,1,0,24671878
Young Adult,13488555,129806644.6,27447328,6861832,4,5006,1002,68,331,416,25784527
Crank,15031027,109774332.1,72121790,5547830,13,7359,536,45,63,22,53774801
Arbitrage,13211122,61951669.51,10331118,1147902,9,1088,118,66,142,81,39066449
Project Almanac,12798111,85995568.51,202670855,11921815,17,31465,1827,0,0,0,34393046
For Your Consideration,15031027,129338409.1,1388062,106774,13,261,19,27,322,42,6941860
From Justin to Kelly,16472493,50882085.41,530052,176684,3,325,86,2,7,1,6756695
In the Cut,16472493,79183522.88,2436402,406067,6,270,44,35,43,5,32
Two Lovers,14086340,58980682.2,16835896,1202564,14,3884,271,3,7,4,3695530
괴물,13778441,102398740.2,3568236,509748,7,1195,155,4,10,1,110840848
La grande bellezza,13449746,1031344.321,35332875,2355525,15,5706,372,43,70,30,9079755
Stoker,13015883,67822529.12,93495142,3595967,26,4250,163,13,16,4,13099880
2046,16039428,69523992.99,13853616,577234,24,885,36,119,4116,521,25758402
Ondine,14142912,45226216.64,16025152,471328,34,1327,38,9,87,30,1938469
Brother,17600369,60012387.75,23549160,981215,24,5045,204,93,14013,1253,22367136
南京!南京!,14142912,190228,791860,158372,5,367,65,0,0,0,12554778
兔侠传奇,21356879,121801842,18602,9301,2,23,9,0,0,0,2888799
Space Battleship Yamato,13920189,28221717.31,5963150,313850,19,972,51,22,47,13,13006438
5 Days of War,22480925,95043197.39,883375,883375,1,886,848,0,0,0,19647
Heaven is for Real,12810909,40969212.91,106598550,7106570,15,48731,3161,9,3,3,108180611
Snatch,14666974,161449214.7,14409043,1309913,11,610,54,83,216,33,122554116
Dirty Grandpa,12107459,64470834.7,249845145,16656343,15,50018,3259,7,22,25,99042203
The Fighter,29000393,158781457.9,20902530,696751,30,1901,62,21,24,9,108597204
Jackass Number Two,13778441,118668767.1,1121760,373920,3,1106,341,0,0,0,91161563
If I Stay,11743333,86849027.84,1254588664,22403369,56,118880,2095,6,16,6,84204868
Phone Booth,18255640,95934956.53,24351435,901905,27,3287,119,62,113,27,137390736
A Walk to Remember,15447080,62332221.99,248573000,4971460,50,20500,405,79,323,61,57894348
Saw VI,12964336,103981821.6,10887471,1555353,7,2254,290,1,0,0,80418517
The Secret Life of Bees,12912479,145550455.6,42628410,1420947,30,3673,120,5,18,0,44730463
Corky Romano,15694233,121702451.2,2181654,242406,9,411,45,3,1,0,34211149
Brooklyn,11731601,40172515.43,200283510,5722386,35,16985,477,115,6374,1671,66204777
Out Cold,34241963,65618331.92,6151008,361824,17,442,25,11,6,0,21091160
The Ladies Man,35200738,63559691.95,271872,90624,3,103,31,3,1,0,20093755
Quartet,12110195,126431491.5,9050392,532376,17,1176,67,56,306,152,65527491
Tomcats,15694233,129053607.2,1473768,245628,6,254,38,6,116,25,33429810
Frailty,15694233,86307570.97,6792652,357508,19,19,1,119,727,174,18705312
Woman in Gold,11731601,94539384.89,18867586,1109858,17,2298,134,3,18,2,65718056
Slackers,19659920,117002923.4,7833550,313342,25,807,32,25,35,8,9006933
The Visual Bible: The Gospel of John,13727077,82722707.06,105768039,8136003,13,41559,3000,0,0,0,5585671
Inside Llewyn Davis,11931226,100814580.6,17772480,658240,27,2404,87,2,2,0,35723522
Saw V,12677706,131618097.4,6775662,1129277,6,2064,320,1,0,0,133652996
कभी अलविदा ना कहना,9269133,27988604,42682962,3048783,14,6149,434,0,0,0,21293954
In the Land of Women,12184684,59337208.66,10287354,467607,22,734,33,0,0,0,21323198
For Greater Glory - The True Story of Cristiada,13211122,160889312.8,5042205,336147,15,2011,129,0,0,0,10594049
Saw III,12525855,126811170.9,7224090,722409,10,1305,130,1,0,0,205269730
Bring It On,41067528,58225422.93,107270028,3972964,27,10979,406,120,6418,1495,132662679
The Purge: Election Year,10528225,67543378.5,222401136,18533428,12,74174,6075,8,22,4,124851992
Saw IV,12184684,123674893.7,6071544,758943,8,1894,226,1,0,0,169796784
White Noise,12926683,99205854.97,10991266,999206,11,1096,98,18,36,2,117886718
Madea's Family Reunion,7515513,47965597.7,163278035,7099045,23,95049,4120,2,643,153,71687380
The Grudge,13366190,131581464.9,5796096,966016,6,1969,314,7,2,0,245235640
Jeepers Creepers,14267485,41094601.5,17061256,2132657,8,7212,826,22,79,12,84488890
The Best Exotic Marigold Hotel,11240463,203012160.3,25905702,1363458,19,3492,183,1,20,3,153810169
Recess: School's Out,14267485,81019204.27,3014334,334926,9,525,54,0,0,0,63434450
The Boy,10528225,155058540.3,610040880,33891160,18,121581,6730,89,1371,73,67578959
Devil,11600157,104057781.5,22051008,5512752,4,8668,1802,88,559,129,38957012
Friday After Next,28085600,82184168.02,28929656,1033202,28,3297,115,5,1,1,47081064
Insidious: Chapter 3,10665092,110785630.3,428881260,21444063,20,63054,3042,0,0,0,111241019
Nick and Norah's Infinite Playlist,10564755,73226336.95,36667134,1358042,27,3263,118,4,0,0,38706841
Swimfan,11936380,36952641.32,11554220,679660,17,1197,70,3,3,0,48323016
Employee of the Month,15031027,68023100.52,7130610,792290,9,1405,151,120,469,66,48060341
Pete's Dragon,68433464,147054253.8,129563568,10796964,12,35367,2797,7,7,1,151285689
Sinister 2,10665092,57858994.86,407693840,25480865,16,64520,3889,1,2,0,56399160
Sparkle,15412975,129259409.3,11593361,891797,13,4175,300,112,789,278,27124050
The Fourth Kind,11785760,82303759.97,49853256,4154438,12,7429,594,1,1,0,49893005
Skyline,11600157,60819074.83,2769280,346160,8,643,79,119,3011,597,77513453
The Second Best Exotic Marigold Hotel,10665092,185806307.2,39087959,2057261,19,6507,335,0,0,0,91696613
Wrong Turn,17296117,65992622.07,123602076,20600346,6,44746,6607,23,23,4,39328865
Mud,10846569,101684057,48767025,3251135,15,5259,350,108,700,115,23415249
Reno 911!: Miami,12184684,149629326.5,48497658,1469626,33,4954,146,0,0,0,24786281
My Week with Marilyn,7193896,238815826.8,33450300,929175,36,1916,52,3,0,0,39406472
The Matador,12926683,31092814.48,201033,22337,9,64,7,1,5,0,22359599
The Gift,5332546,108028510.8,149100300,8283350,18,14588,794,97,1675,395,62901277
Big Eyes,10675757,116755397.3,163826403,4200677,39,17230,435,94,257,50,30835335
MacGruber,11600157,93461821.42,4376784,364732,12,885,70,7,15,2,7087696
Movie 43,6507942,88697008.22,20074782,3345797,6,7344,1149,2,0,0,35185174
Seeking a Friend for the End of the World,11009268,72617570.4,92910400,3716416,25,12748,501,1,3,0,10608849
Bad Words,10304241,146644621.9,103656168,4711644,22,14791,669,13,76,24,8460324
Run Fatboy Run,12184684,99133642.86,21008,10504,2,461,168,32,126,4,40209458
Black or White,9608182,83431160.61,50948348,2315834,22,11180,506,50,34,9,23028878
Rescue Dawn,12525855,61462443.88,21250901,1250053,17,2091,117,0,0,0,8989986
Danny Collins,10665092,131192492,34904340,2326956,15,3628,231,1,0,0,11556429
"Jeff, Who Lives at Home",11240463,114753304.5,13494676,1038052,13,1724,131,0,0,0,4965564
Crash,8688024,134811414,20800710,2080071,10,3287,305,106,3210,595,131536758
The House of Mirth,14666974,65818010.8,464085,30939,15,109,7,1,1,0,7574618
The Forest,10528225,52786359.15,83511828,6959319,12,23037,1907,119,609,90,42171269
While We're Young,10665092,62167184.95,60345525,4023035,15,7737,512,4,6,2,8092123
A Better Life,11240463,266277105,41915160,1496970,28,11366,398,50,89,24,1977481
Gun Shy,14666974,197545383,3099582,1033194,3,1500,480,1,0,0,2393414
The Iceman,22018536,85178177.57,76561920,5104128,15,9861,649,11,6,1,2167937
Killer Joe,11240463,98798241.08,2901540,241795,12,671,53,2,4,0,4119707
The Joneses,11785760,69778093.8,177678202,6833777,26,30425,1131,5,1,0,8276819
My Blueberry Nights,12184684,103814420.4,18871344,1048408,18,1183,65,7,1,2,26546452
Swept Away,14042800,345807297.3,3637872,606312,6,861,138,11,156,21,840665
"War, Inc.",5869308,106228728.5,7809084,867676,9,720,75,1,0,0,1521541
Coriolanus,8655156,226514688.6,117290316,5331378,22,7121,322,31,472,59,1205654
World's Greatest Dad,11785760,70155536.57,18748912,721112,26,2744,103,6,9,1,348564
Strangerland,10665092,92152065.9,11960584,1495073,8,2096,236,0,0,0,18634
Janky Promoters,11785760,94433430.4,9045080,452254,20,3597,176,1,0,0,10689
Hross í oss,11,21883101.88,291546,48591,6,55,9,0,0,0,12
Nurse 3-D,11,68744698.72,7773000,971625,8,1835,229,0,0,0,10846569
Adventureland,11196472,114032657.3,54500396,1879324,29,5146,174,76,606,193,20229523
The Lost City,12409616,153582827.4,88214936,22053734,4,338586,70633,2,8,2,5669948
Next Friday,16133672,75349866.07,2034936,508734,4,6896,1444,32,61,10,87748588
Amour,9798248,1809440.472,19414590,1493430,13,2490,187,27,128,39,21841828
Volver,16158187,23833919.68,22478868,1873239,12,1854,144,101,468,113,107199286
Melancholia,8317942,145021279.4,84704607,9411623,9,14675,1621,33,125,22,24523652
The Runaways,11600157,185110389.8,61302204,3606012,17,9939,560,40,289,74,3475188
Mine vaganti,8120110,82073518.15,8429162,602083,14,959,68,1,1,0,9535579
Sicko,10966216,88730387.35,11715382,836813,14,2358,166,96,69,15,29899403
The Purge: Anarchy,9608182,107739508.4,251620270,22874570,11,56321,4716,4,0,0,116133927
Harold & Kumar Go to White Castle,12029571,101410903.4,748810,7270,103,722,7,0,0,0,31994526
Boiler Room,38134133,191851992.3,56237460,2811873,20,10919,522,82,129,32,42211926
Black Christmas,11273270,100468074.8,8186460,545764,15,1702,111,4,53,11,26944181
The Way of the Gun,12466928,91565320.57,3452933,313903,11,433,39,1,4,0,28051177
Igby Goes Down,12638520,83909724.95,949507,73039,13,178,13,1,2,0,6708899
Gracie,10966216,51908381.31,39893304,3324442,12,6796,535,86,184,20,3600622
Glee: The Concert Movie,10116416,70185158.39,58994858,4538066,13,11588,831,0,0,0,20978343
Barbecue,6405454,76195312.87,2120921,192811,11,467,41,111,621,113,15318141
Princess Kaiulani,10440142,44285525.51,107744738,1826182,59,22207,374,0,0,0,894951
Opal Dream,6262928,39312733.58,168574,24082,7,84,11,0,0,0,176196
Undiscovered,11634015,62614861.05,32605167,1552627,21,2702,128,58,108,36,1352346
Awake,104788285,134592623.5,15312005,805895,19,6406,322,80,10936,5073,17514052
Crazy Heart,8250032,86097086.16,44400974,2611822,17,3217,182,3,1,0,46509482
Baggage Claim,9219584,69732975.89,28953320,1447666,20,7414,356,14,9,6,24357608
The Namesake,15031027,149196189.5,9011483,693191,13,1144,82,2,3,0,25225615
The DUFF,9065328,82932002.26,705372894,26124922,27,107186,3858,9,13,1,46423690
Glitter,31388466,90647124.42,3829436,957359,4,1576,340,101,560,131,7521341
Bright Star,10017896,91192063.74,121260480,5511840,22,57630,2566,23,62,17,5232942
My Name Is Khan,13920189,94988140.97,85157224,2936456,29,32904,1114,14,1108,396,49121284
All Is Lost,9761912,205695905.7,26458300,2405300,11,3049,273,7,4,2,6625866
The Wind That Shakes the Barley,8141806,66388774.81,16807700,646450,26,1251,47,0,0,0,28670453
Yeh Jawaani Hai Deewani,8351858,973554.75,263855880,14658660,18,61544,3276,4,182,51,49894219
Nightcrawler,9074394,182806151.2,98512967,5184893,19,14872,765,79,276,47,41312210
Club Dread,11361262,56627240.67,1633314,544438,3,939,256,1,2,0,6685307
Little Miss Sunshine,10020684,106198007.8,133629177,4049369,33,10360,306,100,2012,239,125913884
28 Days Later,7021400,129864109.7,38125590,2541706,15,4719,299,42,68,4,116161880
Brown Sugar,11234240,57524246.27,11896375,2379275,5,3534,658,104,616,166,38424909
50/50,8992370,128568196.6,43280136,2404452,18,3932,218,97,607,136,44048881
That Awkward Moment,8540606,199884731.1,304022133,11260079,27,33383,1218,72,4708,1246,27809368
Akeelah and the Bee,10020684,63724904.8,39213568,2063872,19,7817,391,5,1,0,23734523
New in Town,9428608,42555877.21,5591660,279583,20,1111,53,18,27,11,34191452
American Psycho,10266882,100857251.2,373261900,8483225,44,45261,1020,81,184,57,50258681
The Good Girl,11234240,100384885.6,29297025,1085075,27,5343,192,2,0,0,23670718
Bon Cop Bad Cop,10020684,45913493.43,7452198,828022,9,755,79,0,0,0,15871887
The Boondock Saints II: All Saints Day,9428608,62275527.72,3979353,568479,7,1138,145,0,0,0,12527463
Easy A,9280126,71597802.12,492380840,12309521,40,35673,872,30,22,2,86945853
Shadow of the Vampire,11733579,76807410.97,61356174,1859278,33,9588,289,1,3,1,12142813
Prom,8992370,64504748.96,32052440,4578920,7,8383,1100,119,2390,428,11386589
Anomalisa,8532074,109575474.6,18624555,1241637,15,3536,224,2,1,0,6035681
Another Year,9280126,169977037,805482,89498,9,128,14,59,87,11,21024429
It's Kind of a Funny Story,9280126,78460264.87,208057239,3650127,57,19082,334,0,0,0,7529941
Begin Again,8677256,45804689.49,462932015,13226629,35,38767,1078,110,265,58,68837602
Down in the Valley,10341346,123867216.3,3189745,245365,13,329,24,12,43,22,1102481
Brooklyn Rules,9747747,94472018.33,886249,68173,13,68,5,1,0,0,558341
Fido,10020684,118911457,3470456,315496,11,743,64,93,166,50,533882
Wild Target,9280126,299698052.7,64997440,2031170,32,3651,112,0,0,0,4005584
10th & Wolf,10020684,96405641.41,238296024,29787003,8,221273,24807,0,0,0,179685
Aloft,8540606,104016847.6,9334632,777886,12,1365,106,28,20,3,56673
The Death and Life of Bobby Z,26806305,86414184.59,5955185,350305,17,71,4,0,0,0,503781
Maurice Richard,10341346,10986648.26,16236288,451008,36,1427,39,4,25,7,2609909
Swimming Pool,10707120,46748356.71,290323838,41474834,7,262488,34089,101,240,57,30805377
Thank You for Smoking,8402344,161454988.5,11355813,493731,23,1644,71,3,1,0,32049783
Hostel: Part II,12428378,83685737.28,12961458,1440162,9,4244,445,0,0,0,43401262
An Education,8839320,95721930.73,98442148,2401028,41,4480,109,4,2,0,30757123
Shopgirl,13294477,74019925.85,13108854,595857,22,898,40,8,5,0,14979705
Narc,9127820,68011847.21,519920,64990,8,152,19,111,2062,507,17741318
Men with Brooms,10532100,73206314.23,658434,94062,7,72,10,3,0,0,5962390
The Work and the Glory,10024643,31232009.57,353392,44174,8,72,9,0,0,0,4474529
Extract,9428608,140497275.8,25283186,871834,29,1976,68,98,253,122,12786115
Albert Nobbs,8992370,195871913.9,385120,19256,20,41,2,1,6,1,6333807
Die Welle,8803963,19676371.56,31835692,1136989,28,4426,158,13,14,2,22303372
The Neon Demon,7369758,99291686.66,97920360,10880040,9,42339,4454,9,234,98,1403543
Harry Brown,8603605,72966174.42,59255700,1975190,30,2815,92,4,7,5,12174392
Juno,9138513,98280622.51,188320905,12554727,15,27899,1780,85,214,53,281967710
(500) Days of Summer,8839320,122409276,748835714,19706203,38,55233,1435,54,48,3,71566356
Magic Mike,7706488,51969588.49,74329635,4955309,15,27984,1843,82,653,64,184098708
Jumping the Broom,7418705,113899812.7,16547570,1272890,13,2894,211,4,7,0,42388470
"Good Night, and Good Luck.",9048678,189575300.1,9136246,172382,53,749,14,23,51,8,70579688
Capote,9048678,72255015.98,12392380,619619,20,1408,70,31,133,49,63450403
Devil's Due,7473030,57879672.25,55890813,5080983,11,21420,1824,4,7,0,38896027
Dope,746556,81528487.11,229876950,7662565,30,31533,1036,103,7115,1525,19183068
House of 1000 Corpses,9608954,69014880.12,49765576,3554684,14,15839,1119,17,350,49,23102046
A Serious Man,8250032,74630666.55,38521762,1132993,34,22137,645,2,1,1,37043037
Beyond the Lights,7473030,94797381.66,349703924,6029378,58,39692,684,4,354,74,15606598
The Other Side of Heaven,9987239,253121077.6,8018559,348633,23,739,31,0,0,0,6734782
Veer-Zaara,9356333,23766257.15,57635544,2401481,24,12310,493,36,135,47,39276977
Auto Focus,9829960,60079108.26,538570,107714,5,27,5,26,67,12,2895718
We Need to Talk About Kevin,7868324,119197322.7,86048217,3186971,27,9028,323,6,33,4,6788050
I Hope They Serve Beer in Hell,8250032,52208748.19,2953698,2953698,1,2013,1147,2,5,0,1684537
Hesher,8120110,150236584.1,3571184,223199,16,386,23,0,0,0,444223
Freeheld,7465565,110909419.9,53812295,2339665,23,14536,620,0,0,0,611467
The Extra Man,8120110,85757688.38,599940,66660,9,147,15,0,0,0,525579
Трудно быть богом,7592599,13869.75,191311,191311,1,406,245,0,0,0,1421631
Ca$h,8120110,166957861.4,2136240,267030,8,148,17,120,15,6,53927
Снежная королева,7706488,0,21412206,1189567,18,7769,426,2,0,0,13651492
Stargate: The Ark of Truth,8217032,200380215,3124881,347209,9,366,39,0,0,0,10447369
House at the End of the Street,7596395,42786005.35,15580430,1558043,10,2658,245,1,0,0,48756889
Incendies,7888107,17296485.01,55962816,2152416,26,4167,156,40,133,92,8240564
Annabelle,6939242,121024771.7,174528380,8726419,20,146600,7048,106,910,180,272524127
Bran Nue Dae,8,88233646.35,2195008,274376,8,547,65,0,0,0,8
Friends with Money,8141806,153845509.1,35466156,3224196,11,3507,311,2,1,0,16745111
Shame,7306301,63062289.21,35088305,7017661,5,47643,8946,107,14589,5451,19888509
Layer Cake,8688024,161234441.2,30567037,1798061,17,1780,101,45,196,23,15839221
The Work and the Glory II: American Zion,8402344,25586429.88,475140,47514,10,70,7,0,0,0,2617695
The East,7050270,107457817.9,49764537,1843131,27,3981,146,40,307,129,2604814
A Home at the End of the World,8688024,48648189.9,8257238,375329,22,1034,45,0,0,0,2070363
The Messenger,7660744,126050632.1,7243968,226374,32,3800,117,93,971,188,1792922
"Good bye, Lenin!",6588997,46139575.94,30694638,787042,39,1798,45,9,188,71,108972238
